id,alert_id,title,description,url,published_at,source_type,language,country,favorite,tone,source_name,source_url,parent_url,parent_id,children,direct_reach,cumulative_reach,domain_reach,tags,score,alert_name
128178502690,1648674,"Vodafone Freezone Stüdyo bir ya_1nda","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://www.karar.com/istanbul/vodafone-freezone-studyo-bir-yasinda-1052134,"2018-12-06 08:27:41+00:00",news,tr,TR,0,neutral,Karar,http://www.karar.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,190400,,55,IKSV
128178510404,1648674,"Vodafone Freezone Stüdyo bir ya_1nda","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://www.alo25.com/ekonomi/vodafone-freezone-studyo-bir-yasinda-h536715.html,"2018-12-06 08:27:04+00:00",news,tr,TR,0,neutral,"Aral1k Per_embe",http://www.alo25.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,30,IKSV
128178519163,1648674,"Vodafone Freezone Stüdyo Bir Ya_1nda - EKONOM0 - Sar1yerin En Çok Okunan Güncel Haber Sitesi","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://sariyerim.com/vodafone-freezone-studyo-bir-yasinda/21848/,"2018-12-06 08:31:40+00:00",news,tr,TR,0,neutral,sariyerim.com,http://sariyerim.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,16,IKSV
128178523780,1648674,"Vodafone Freezone Stüdyo bir ya_1nda","Yar1_mada genç yeteneklerin videolar1 ile 50'den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen ""FreeZone Stüdyo'da 0KSV Serisi"" ile 50'den fazla içerik YouTube kanal1na yüklendi.",http://www.merhabahaber.com/vodafone-freezone-studyo-bir-yasinda-1561010h.htm,"2018-12-06 08:31:48+00:00",news,tr,TR,0,neutral,"Merhaba Gazetesi - Ekonomi",http://www.merhabahaber.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,13600,,43,IKSV
128178537536,1648674,"Vodafone Freezone Stüdyo Bir Ya_1nda","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://beyazgazete.com/haber/2018/12/6/vodafone-freezone-studyo-bir-yasinda-4807400.html,"2018-12-06 08:34:50+00:00",news,tr,TR,0,neutral,"Aral1k Per_embe",http://beyazgazete.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,54400,,49,IKSV
128178555494,1648674,"VODAFONE GENÇLER0N TUTKUSU MÜZ0E 8 YILDA 100 M0LYON TL YATIRIM YAPTI","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50'den fazla içerik YouTube kanal1na yüklendi.",https://www.haberx.com/post/38221/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti,"2018-12-06 08:36:49+00:00",news,tr,TR,0,neutral,"Haber X",https://www.haberx.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,3400,,39,IKSV
128178606549,1648674,"Çaa damgas1n1 vurmu_ bir a_ktan geriye kalan an1lar, Cem Kenar1n yaz1p yönettii oyun Afife'yle 17 ve 18 Aral1k'ta Salon'a ta_1n1yor. Biletler @Biletix ve 0KSV'de: https://t.co/56q9FJjstB
 #saloniksv https://t.co/rQuF2ajngP","Çaa damgas1n1 vurmu_ bir a_ktan geriye kalan an1lar, Cem Kenar1n yaz1p yönettii oyun Afife'yle 17 ve 18 Aral1k'ta Salon'a ta_1n1yor. Biletler @Biletix ve 0KSV'de: https://t.co/56q9FJjstB #saloniksv https://t.co/rQuF2ajngP",https://twitter.com/bugraorcan/status/1070600378151067648,"2018-12-06 08:46:35+00:00",twitter,tr,,0,neutral,bugraorcan,https://twitter.com/bugraorcan,,,0,1309,1309,,,21,IKSV
128178610378,1648674,"Vodafone Freezone Stüdyo Bir Ya_1nda
 - Enpolitik.com","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://www.enpolitik.com/haber/235146/vodafone-freezone-studyo-bir-yasinda.html,"2018-12-06 08:47:10+00:00",news,tr,TR,0,neutral,enpolitik.com,http://enpolitik.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,26,IKSV
128178670305,1648674,"Vodafone Freezone Stüdyo bir ya_1nda","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://www.hukukihaber.net/ekonomi/vodafone-freezone-studyo-bir-yasinda-h331370.html,"2018-12-06 08:57:30+00:00",news,tr,TR,0,neutral,hukukihaber.net,http://hukukihaber.net,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,17000,,48,IKSV
128178764669,1648674,"0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak

0KSV Alt Kat, 0KSV binas1nda bir kamusal alan yaratarak, y1l boyunca farkl1 gruplara kültür-sanat1 deneyimleme ve kendini ifade etme &","0stanbul Kültür Sanat Vakf1 taraf1ndan kurulan 0KSV Alt Kat: Örenme ve Etkile_im alan1 Mart 2019da kap1lar1n1 açacak",https://www.instagram.com/p/BrCfTiBHSQe/,"2018-12-06 08:18:13+00:00",images,tr,,0,neutral,,http://instagram.com/sanatin_dibi,https://twitter.com/FundaYi42666015/status/1070300303961063424,128170669320,0,44,44,,,17,IKSV
128178847675,1648674,"Æ Vodafone Freezone Stüdyo Bir Ya_1nda Æ Gizli Bilgiler","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://gizlibilgiler.name/vodafone-freezone-studyo-bir-yasinda/,"2018-12-06 09:26:30+00:00",blogs,tr,TR,0,neutral,gizlibilgiler.name,http://gizlibilgiler.name,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,12,IKSV
128178871172,1648674,"Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C
#saloniksv https://t.co/vtgQ7JUNhT","Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C #saloniksv https://t.co/vtgQ7JUNhT",https://twitter.com/gaijindake/status/1070611362936733696,"2018-12-06 09:30:14+00:00",twitter,tr,,0,neutral,gaijindake,https://twitter.com/gaijindake,,,3,119,2821,,,14,IKSV
128178921245,1648674,"Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C
#saloniksv https://t.co/vtgQ7JUNhT","Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C #saloniksv https://t.co/vtgQ7JUNhT",https://twitter.com/tsarbmusic/status/1070613527226912768,"2018-12-06 09:38:50+00:00",twitter,tr,,0,neutral,tsarbmusic,https://twitter.com/tsarbmusic,https://twitter.com/gaijindake/status/1070611362936733696,128178871172,0,1283,1283,,,21,IKSV
128179063313,1648674,"Vodafone Freezone Stüdyo bir ya_1nda - Ekonomi - Gazete","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",https://www.gazeteavrasya.com/vodafone-freezone-studyo-bir-yasinda/234817/,"2018-12-06 09:59:30+00:00",blogs,tr,,0,neutral,gazeteavrasya.com,https://gazeteavrasya.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,,,9,IKSV
128179193280,1648674,"& 2019'da gerçekle_ecek Khruangbin konserinin biletleri tamamen tükendi, 10 ^ubat 2019'daki konserin bilet sat1_1 ise Biletix ve 0KSV'de devam ediyor. Youn ilginize te_ekkürler, konserlerde görü_ürüz! #birliktegüzel #saloniksv https://t.co/3wDlTfm4ZD","8 ^ubat 2019'da gerçekle_ecek Khruangbin konserinin biletleri tamamen tükendi, 10 ^ubat 2019'daki konserin bilet sat1_1 ise Biletix ve 0KSV'de devam ediyor. Youn ilginize te_ekkürler, konserlerde görü_ürüz!",https://twitter.com/stiglitz_1/status/1070622943883988998,"2018-12-06 10:16:15+00:00",twitter,tr,,0,positive,stiglitz_1,https://twitter.com/stiglitz_1,https://twitter.com/bugraorcan/status/1070246001263472641,128169478737,0,57,57,,,13,IKSV
128179340288,1648674,"VODAFONE GENÇLER0N TUTKUSU MÜZ0E 8 YILDA 100 M0LYON TL YATIRIM YAPTI - Genel - Mara_ Ana Haber","Yar1_mada genç yeteneklerin videolar1 ile  50den fazlaiçerik  YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile  50'den fazla içerik  YouTube kanal1na yüklendi.",https://www.marasanahaber.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti/9197/,"2018-12-06 10:38:40+00:00",news,tr,TR,0,neutral,marasanahaber.com,https://marasanahaber.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,0,IKSV
128179353557,1648674,"Vodafone Gençlerin Tutkusu Müzie 8 Y1lda 100 Milyon TL Yat1r1m Yapt1 - ^irket Haberleri  - Mahalli Gündem","Yar1_mada genç yeteneklerin videolar1 ile  50den fazla   içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile  50'den fazla içerik  YouTube kanal1na yüklendi.",https://www.mahalligundem.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti/20196/,"2018-12-06 10:40:50+00:00",blogs,tr,TR,0,neutral,mahalligundem.com,https://mahalligundem.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,11,IKSV
128179476245,1648674,"[0_ 0lân1] Web Editörü (0stanbul Kültür Sanat Vakf1)","0stanbul Kültür Sanat Vakf1 (0KSV), Kurum Kimlii ve Yay1nlar Departman1nda tam zamanl1 görev alacak Web Editörü ar1yor.",https://kulturlimited.com/2018/12/06/is-ilani-web-editoru-istanbul-kultur-sanat-vakfi/,"2018-12-06 09:20:22+00:00",blogs,tr,TR,0,neutral,kulturlimited.com,https://kulturlimited.com,,,0,,,0,,16,IKSV
128179479651,1648674,"Vodafone'dan Gençlerin Tutkusuna 8 Y1lda 100 Milyon TL Yat1r1m | Varyant Haber","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",http://www.varyanthaber.com/2018/12/vodafonedan-genclerin-tutkusuna-8-yilda-100-milyon-tl-yatirim/,"2018-12-06 11:01:20+00:00",blogs,tr,TR,0,neutral,varyanthaber.com,http://varyanthaber.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,11,IKSV
128179492555,1648674,"[0_ 0lân1] 0stanbul Kültür Sanat Vakf1, Kurum Kimlii ve Yay1nlar Departman1nda tam zamanl1 görev alacak Web Editö& https://t.co/cGCLaeNhCW","[0_ 0lân1] 0stanbul Kültür Sanat Vakf1, Kurum Kimlii ve Yay1nlar Departman1nda tam zamanl1 görev alacak Web Editö& https://t.co/cGCLaeNhCW",https://twitter.com/kulturlimited/status/1070634817463742464,"2018-12-06 11:03:26+00:00",twitter,tr,,0,positive,kulturlimited,https://twitter.com/kulturlimited,,,1,3697,9963,,,25,IKSV
128179510907,1648674,"'0KSV Alt Kat: Örenme ve Etkile_im Alan1' 2019da.. 
https://t.co/V7yxTya8k1","'0KSV Alt Kat: Örenme ve Etkile_im Alan1' 2019da.. https://t.co/V7yxTya8k1",https://twitter.com/mmknmrtb/status/1070635483062067200,"2018-12-06 11:06:05+00:00",twitter,tr,TR,0,positive,mmknmrtb,https://twitter.com/mmknmrtb,https://twitter.com/otekisinema/status/1070305021986623489,128170775202,0,707,707,,,19,IKSV
128179520329,1648674,"[0_ 0lân1] 0stanbul Kültür Sanat Vakf1, Kurum Kimlii ve Yay1nlar Departman1nda tam zamanl1 görev alacak Web Editörü ar1yor. @iksv_istanbul https://t.co/DvkYVqDNqm","[0_ 0lân1] 0stanbul Kültür Sanat Vakf1, Kurum Kimlii ve Yay1nlar Departman1nda tam zamanl1 görev alacak Web Editörü ar1yor. @iksv_istanbul https://t.co/DvkYVqDNqm",https://twitter.com/emreerbirer/status/1070635893076213762,"2018-12-06 11:07:43+00:00",twitter,tr,TR,0,positive,emreerbirer,https://twitter.com/emreerbirer,https://twitter.com/kulturlimited/status/1070634817463742464,128179492555,0,6266,6266,,,27,IKSV
128179529532,1648674,"""Kültür sanat kurumlar1, gazetecilerden ne bekliyor?""
Anadolu Kültür, Galeri Arter, Sak1p Sabanc1 Müzesi ve 0stanbul Kültür Sanat Vakf1, Adalet Çavdar'1n sorular1n1 yan1tlad1...
#K24 #Tatl1Per_embe
https://t.co/wZxOPqrWR6 https://t.co/F32R3tpOg4","""Kültür sanat kurumlar1, gazetecilerden ne bekliyor?"" Anadolu Kültür, Galeri Arter, Sak1p Sabanc1 Müzesi ve 0stanbul Kültür Sanat Vakf1, Adalet Çavdar'1n sorular1n1 yan1tlad1... #K24 #Tatl1Per_embe https://t.co/wZxOPqrWR6 https://t.co/F32R3tpOg4",https://twitter.com/AdaletCavdar/status/1070636297956532224,"2018-12-06 11:09:19+00:00",twitter,tr,,0,positive,AdaletCavdar,https://twitter.com/AdaletCavdar,,,1,360,49429,,,17,IKSV
128179547152,1648674,"Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C
#saloniksv https://t.co/vtgQ7JUNhT","Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C #saloniksv https://t.co/vtgQ7JUNhT",https://twitter.com/ysemihsenar/status/1070637044014178304,"2018-12-06 11:12:17+00:00",twitter,tr,TR,0,neutral,ysemihsenar,https://twitter.com/ysemihsenar,https://twitter.com/gaijindake/status/1070611362936733696,128178871172,0,110,110,,,14,IKSV
128179556829,1648674,"Kültür sanat kurumlar1, gazetecilerden ne bekliyor?

Anadolu Kültür, Galeri Arter, Sak1p Sabanc1 Müzesi ve 0stanbul Kültür  Sanat Vakf1, bas1nla ili_kileri, kültür sanat gazeteciliinden beklentileri ve mevcut durum üzerine sorular1m1 yan1tlad &","Anadolu Kültür, Galeri Arter, Sak1p Sabanc1 Müzesi ve 0stanbul Kültür  Sanat Vakf1, bas1nla ili_kileri, kültür sanat gazeteciliinden beklentileri ve mevcut durum üzerine sorular1m1 yan1tlad1.",https://twitter.com/velailahegayruk/status/1070637394536394752,"2018-12-06 11:13:40+00:00",twitter,tr,,0,positive,velailahegayruk,https://twitter.com/velailahegayruk,,,2,123,483,,,14,IKSV
128179659466,1648674,"Vodafone Freezone Stüdyo bir ya_1nda","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na yüklendi.",https://kanal23.com/haber/ekonomi/vodafone-freezone-studyo-bir-yasinda-TmJND9G9,"2018-12-06 11:23:05+00:00",news,tr,TR,0,neutral,"Kanal 23 Haber - Ekonomi",http://kanal23.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,0,,17,IKSV
128179738701,1648674,"Istanbul you ready?! @saloniksv tomorrow, tickets at https://t.co/s1SkdD1r59 https://t.co/MPYhx5S1K0","Istanbul you ready?! @saloniksv tomorrow, tickets at https://t.co/s1SkdD1r59 https://t.co/MPYhx5S1K0",https://twitter.com/tsarbmusic/status/1070632547791515648,"2018-12-06 10:54:25+00:00",twitter,en,NL,0,neutral,tsarbmusic,https://twitter.com/tsarbmusic,,,3,1282,3925,,,21,IKSV
128179836367,1648674,"Salon'u iki ziyaretinde de 0stanbullu izleyiciyle unutulmaz bir ba kuran ABDli _ark1c1 ve söz yazar1 Marissa Nadler, 18 ve 19 Nisan'da Salon'da. Biletler @Biletix ve 0KSV'de: https://t.co/LvyQ64iMoH
#saloniksv https://t.co/Go3J2oFAdN","Salon'u iki ziyaretinde de 0stanbullu izleyiciyle unutulmaz bir ba kuran ABDli _ark1c1 ve söz yazar1 Marissa Nadler, 18 ve 19 Nisan'da Salon'da. Biletler @Biletix ve 0KSV'de: https://t.co/LvyQ64iMoH #saloniksv https://t.co/Go3J2oFAdN",https://twitter.com/bugraorcan/status/1070648121993109504,"2018-12-06 11:56:18+00:00",twitter,tr,,0,neutral,bugraorcan,https://twitter.com/bugraorcan,,,0,1309,1309,,,21,IKSV
128179836657,1648674,"Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C
#saloniksv https://t.co/vtgQ7JUNhT","Y1l1n son büyük dans1n1 Belçikal1 yeni nesil R&B ve elektro pop y1ld1z1 Tsar B'yle 7 Aral1k'ta ba_lat1yoruz! Biletler @Biletix ve 0KSV'de: https://t.co/bpbeG5F71C #saloniksv https://t.co/vtgQ7JUNhT",https://twitter.com/bugraorcan/status/1070648142104805381,"2018-12-06 11:56:23+00:00",twitter,tr,,0,neutral,bugraorcan,https://twitter.com/bugraorcan,https://twitter.com/gaijindake/status/1070611362936733696,128178871172,0,1309,1309,,,21,IKSV
128179938036,1648674,"Indie elektronik müzisyeni Ásgeir, 2 Mart'ta Salon'da. Biletler @Biletix ve 0KSV'de: https://t.co/jDgPgwIAFO
#saloniksv #birliktegüzel https://t.co/Xyx6Pd6Hgp","Indie elektronik müzisyeni Ásgeir, 2 Mart'ta Salon'da. Biletler @Biletix ve 0KSV'de: https://t.co/jDgPgwIAFO #saloniksv #birliktegüzel https://t.co/Xyx6Pd6Hgp",https://twitter.com/bugraorcan/status/1070652583012982784,"2018-12-06 12:14:02+00:00",twitter,tr,,0,neutral,bugraorcan,https://twitter.com/bugraorcan,,,0,1309,1309,,,21,IKSV
128180358735,1648674,"'0KSV Alt Kat: Örenme ve Etkile_im Alan1' 2019da Aç1l1yor!","0stanbul Kültür Sanat Vakf1 (0KSV), kültür ve sanata kat1l1m1 art1rmak amac1yla, 2019 y1l1nda binas1nda yeni bir mekân aç1yor.",http://numanserteli.blogspot.com/2018/12/iksv-alt-kat-ogrenme-ve-etkilesim-alan.html,"2018-12-06 11:04:00+00:00",blogs,tr,TR,0,positive,numanserteli.blogspot.com,http://numanserteli.blogspot.com,https://kulturlimited.com/2018/12/05/iksvden-yeni-bir-ogrenme-ve-etkilesim-alani-alt-kat/,128171244534,0,,,0,,21,IKSV
128180379360,1648674,"Vodafonedan müzie 8 y1lda 100 milyon lira yat1r1m","0stanbul Kültür Sanat Vakf1 (0KSV) i_ birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na aktar1ld1.Böylece, Vodafone FreeZone Stüdyoda düzenlenen online konserler, FreeZone Stüdyo Son Ses Online Müzik &",https://www.s0ndakika.com/2018/12/06/vodafonedan-muzige-8-yilda-100-milyon-lira-yatirim/,"2018-12-06 13:22:18+00:00",news,tr,TR,0,neutral,"Toplant1da Ekin Beril",https://www.s0ndakika.com,https://www.yeniakit.com.tr/haber/vodafonedan-muzige-8-yilda-100-milyon-lira-yatirim-559792.html,128178109732,0,,,0,,12,IKSV
128180390685,1648674,"[0_ 0lân1] 0stanbul Kültür Sanat Vakf1, Kurum Kimlii ve Yay1nlar Departman1nda tam zamanl1 görev alacak Web Editörü ar1yor.","[0_ 0lân1] Web Editörü (0stanbul Kültür Sanat Vakf1)",http://www.facebook.com/kulturlimited/posts/2399191607036566,"2018-12-06 11:03:03+00:00",facebook,tr,,0,positive,"kültür limited",https://www.facebook.com/profile.php?id=1663731163915951,,,0,7437,7437,,,22,IKSV
128180462693,1648674,"DasDas Olumsuz Ko_ullar Ve Personel 0lgisizlii! - ^ikayetvar","2 Aral1k 2018 Pazar günü DasDas'1n Metropol 0stanbul'daki yeni yerinde Timsah oyununu izlemeye gittik. Oyununun bilet leri 0ksv Tiyatro Festivali kapsam1nda numara s1z olarak sat1lm1_t1. Biz alana girdiimizde tek yönde s1ra vard1 ve o s1raya girdik.",https://www.sikayetvar.com/dasdas/dasdas-olumsuz-kosullar-ve-personel-ilgisizligi,"2018-12-06 13:38:10+00:00",web,tr,TR,0,positive,sikayetvar.com,https://sikayetvar.com,,,0,,,234600,,41,IKSV
128180497763,1648674,"Vodafone'dan ""müzie"" 8 y1lda 100 milyon lira yat1r1m","Yar1_mada genç yeteneklerin videolar1 ile 50den fazla içerik YouTube kanal1na yüklendi. 0stanbul Kültür Sanat Vakf1 (0KSV) i_ birliiyle düzenlenen FreeZone Stüdyoda 0KSV Serisi ile 50den fazla içerik YouTube kanal1na aktar1ld1.",https://yandexhaber.com/vodafonedan-mzige-8-yilda-100-milyon-lira-yatirim.html,"2018-12-06 13:43:50+00:00",blogs,tr,TR,0,neutral,yandexhaber.com,https://yandexhaber.com,https://www.yeniakit.com.tr/haber/vodafonedan-muzige-8-yilda-100-milyon-lira-yatirim-559792.html,128178109732,0,,,0,,1,IKSV
128180658621,1648674,"0KSV'ye yeni sosyal medya ajans1","0KSV'ye yeni sosyal medya ajans1 0KSV, üyelik program1 Lale Kart'1n sosyal medya ileti_imini yürütecek ajans1 seçti. https://mediacat.com/iksv-lale-kartin-sosyal-medya-ajansi/",http://www.facebook.com/MediaCat/posts/2543630635654843,"2018-12-06 12:40:05+00:00",facebook,tr,,0,positive,MediaCat,https://www.facebook.com/profile.php?id=292996117384984,,,0,20513,20513,,,26,IKSV
128180672766,1648674,"& MouradMerzouki #dans #1_1kefektleri #lighteffects #dance #tiyatrofestivali #tiyatrocand1r #tiyatro #tiyatrocand1r #iksv #0KSV #tiyatrolarcomtr #tiyatroiyidir #tiyatro  #pixeldancers_ #pixeldance #istanbul #zorluPSM &","#iksvtiyatrofestivali 2018i kapatan gösteri Frans1z gruptan #Pixel... #Merci a #institutfrançaisistanbul #dansgösterisi... yap1mc1lar #MaisonDesArtsDeCréteil &",https://www.instagram.com/p/BrDFzJnAq4r/,"2018-12-06 13:54:35+00:00",images,tr,,0,neutral,,http://instagram.com/cihansalim,,,0,,,,,,IKSV
128180695795,1648674,"'0KSV Alt Kat: Örenme ve Etkile_im Alan1' 2019da Aç1l1yor!","0stanbul Kültür Sanat Vakf1 (0KSV), kültür ve sanata kat1l1m1 art1rmak amac1yla, 2019 y1l1nda binas1nda yeni bir mekân aç1yor.",https://numanserteli.blogspot.com/2018/12/iksv-alt-kat-ogrenme-ve-etkilesim-alan.html,"2018-12-06 11:04:00+00:00",blogs,tr,US,0,positive,numanserteli.blogspot.com,https://numanserteli.blogspot.com,https://kulturlimited.com/2018/12/05/iksvden-yeni-bir-ogrenme-ve-etkilesim-alani-alt-kat/,128171244534,0,,,0,,21,IKSV
128180815785,1648674,"Frans1z elektro popun bugünü ve gelecei Fhinle 15 Aral1kta unutamayaca1n1z türden bir randevunuz var! Biletler @Biletix ve 0KSVde: https://t.co/oCEiHkoXIp  
#saloniksv https://t.co/Mu8c5v2tGm","Frans1z elektro popun bugünü ve gelecei Fhinle 15 Aral1kta unutamayaca1n1z türden bir randevunuz var! Biletler @Biletix ve 0KSVde: https://t.co/oCEiHkoXIp #saloniksv https://t.co/Mu8c5v2tGm",https://twitter.com/bugraorcan/status/1070687529043668998,"2018-12-06 14:32:53+00:00",twitter,tr,,0,neutral,bugraorcan,https://twitter.com/bugraorcan,,,1,1309,1372,,,21,IKSV
128180850228,1648674,"Vodafone Freezone Stüdyo bir ya_1nda","Yar1_mada genç yeteneklerin videolar1 ile 50'den fazla içerik YouTube kanal1na yüklendi. Dier yandan, 0KSV i_birliiyle düzenlenen ""FreeZone Stüdyo'da 0KSV Serisi"" ile 50'den fazla içerik YouTube kanal1na yüklendi.",http://www.yenihaberden.com/vodafone-freezone-studyo-bir-yasinda-762829h.htm,"2018-12-06 08:20:12+00:00",news,tr,TR,0,neutral,"Yeni Haber - Ekonomi",http://www.yenihaberden.com,https://www.34volt.com/vodafone-genclerin-tutkusu-muzige-8-yilda-100-milyon-tl-yatirim-yapti-haberi-497107/,128178035663,0,,,6800,,30,IKSV
